company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_calculated,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow,cfo_quality_score,capex_intensity,fcf_conversion,capital_allocation_pattern
ABB,Mar 2018,12.15888417222559,15.918738629472406,23.685764914353218,31.010041346721795,0.0,131.25,1.365066225165563,-62.0,0.38154613466334164,1.4052287581699345,-0.1546134663341646,Aggressive Expansion
ABB,Mar 2018,12.15888417222559,15.918738629472406,23.685764914353218,31.010041346721795,0.0,131.25,1.365066225165563,-994.0,5.4812967581047385,1.4522292993630572,-2.478802992518703,Aggressive Expansion
ABB,Mar 2019,12.231584669747214,16.444686055993476,22.410358565737052,30.12948207171315,0.0,302.5,1.2509350561033663,242.0,1.1088888888888888,0.5150300601202404,0.5377777777777778,Healthy Growth
ABB,Mar 2019,12.231584669747214,16.444686055993476,22.410358565737052,30.12948207171315,0.0,302.5,1.2509350561033663,-459.0,5.757777777777778,1.17715167888846,-1.02,Aggressive Expansion
ABB,Mar 2020,14.488150500855118,18.49499144881505,24.39325380501851,29.04834996162701,0.07198683669271905,84.11111111111111,1.153932901043135,225.0,1.0556492411467115,0.6405750798722045,0.3794266441821248,Healthy Growth
ABB,Mar 2020,14.488150500855118,18.49499144881505,24.39325380501851,29.04834996162701,0.07198683669271905,84.11111111111111,1.153932901043135,-206.0,9.168634064080944,1.0378885414750783,-0.3473861720067454,Aggressive Expansion
ABB,Mar 2021,16.03248259860789,21.392111368909514,26.5564950038432,33.46642468239565,0.058800922367409685,51.22222222222222,1.1223958333333333,655.0,1.0520984081041969,0.09903713892709766,0.9479015918958031,Healthy Growth
ABB,Mar 2021,16.03248259860789,21.392111368909514,26.5564950038432,33.46642468239565,0.058800922367409685,51.22222222222222,1.1223958333333333,-225.0,5.476121562952243,1.05946088794926,-0.3256150506512301,Aggressive Expansion
ABB,Mar 2022,16.26297577854671,22.023203745165887,28.333333333333332,36.4064602960969,0.05390070921985816,56.94736842105263,1.1631155303030303,552.0,1.1864831038798498,0.4177215189873418,0.690863579474343,Healthy Growth
ABB,Mar 2022,16.26297577854671,22.023203745165887,28.333333333333332,36.4064602960969,0.05390070921985816,56.94736842105263,1.1631155303030303,161.0,5.127659574468085,0.9607029533805224,0.20150187734668334,Healthy Growth
ABB,Mar 2023,17.74163395027108,22.546270330902974,29.767879548306148,36.53438352014541,0.03544542032622334,75.375,1.1740561896400352,745.0,0.9409905163329821,0.16573348264277715,0.7850368809272918,Healthy Growth
ABB,Mar 2023,17.74163395027108,22.546270330902974,29.767879548306148,36.53438352014541,0.03544542032622334,75.375,1.1740561896400352,-922.0,3.9799789251844047,1.2441090812814404,-0.9715489989462592,Aggressive Expansion
ABB,Mar 2024,20.533424517011454,24.84185330825782,32.46823465801568,38.41882601797991,0.022438496891051634,121.08333333333333,1.1263238975544,797.0,1.009991673605329,0.34295136026380874,0.6636136552872606,Healthy Growth
ABB,Mar 2024,20.533424517011454,24.84185330825782,32.46823465801568,38.41882601797991,0.022438496891051634,121.08333333333333,1.1263238975544,1095.0,5.027477102414655,0.8186485591255382,0.9117402164862615,Healthy Growth
ASIANPAINT,Mar 2013,11.043412033511043,16.536557501904035,34.2789598108747,47.785419532324624,0.0741725768321513,41.357142857142854,1.5483490566037736,724.0,1.0232758620689655,0.3900589721988206,0.6241379310344828,Healthy Growth
ASIANPAINT,Mar 2013,11.043412033511043,16.536557501904035,34.2789598108747,47.785419532324624,0.0741725768321513,41.357142857142854,1.5483490566037736,724.0,1.0232758620689655,0.3900589721988206,0.6241379310344828,Healthy Growth
ASIANPAINT,Mar 2013,11.043412033511043,16.536557501904035,34.2789598108747,47.785419532324624,0.0741725768321513,41.357142857142854,1.5483490566037736,724.0,1.0232758620689655,0.3900589721988206,0.6241379310344828,Healthy Growth
ASIANPAINT,Mar 2013,11.043412033511043,16.536557501904035,34.2789598108747,47.785419532324624,0.0741725768321513,41.357142857142854,1.5483490566037736,724.0,1.0232758620689655,0.3900589721988206,0.6241379310344828,Healthy Growth
ASIANPAINT,Mar 2014,10.335515548281506,16.399345335515548,31.27011636543699,46.73507462686567,0.06164892300074276,41.75,1.513312693498452,816.0,1.110055423594616,0.41797432239657634,0.6460807600950119,Healthy Growth
ASIANPAINT,Mar 2014,10.335515548281506,16.399345335515548,31.27011636543699,46.73507462686567,0.06164892300074276,41.75,1.513312693498452,816.0,1.110055423594616,0.41797432239657634,0.6460807600950119,Healthy Growth
ASIANPAINT,Mar 2014,10.335515548281506,16.399345335515548,31.27011636543699,46.73507462686567,0.06164892300074276,41.75,1.513312693498452,816.0,1.110055423594616,0.41797432239657634,0.6460807600950119,Healthy Growth
ASIANPAINT,Mar 2014,10.335515548281506,16.399345335515548,31.27011636543699,46.73507462686567,0.06164892300074276,41.75,1.513312693498452,816.0,1.110055423594616,0.41797432239657634,0.6460807600950119,Healthy Growth
ASIANPAINT,Mar 2015,10.481087036356959,16.47447668013221,30.09278785322649,43.468992248062015,0.08814846056516237,53.404761904761905,1.5273726722010321,723.0,0.8325157673440785,0.39141414141414144,0.5066573230553609,Healthy Growth
ASIANPAINT,Mar 2015,10.481087036356959,16.47447668013221,30.09278785322649,43.468992248062015,0.08814846056516237,53.404761904761905,1.5273726722010321,723.0,0.8325157673440785,0.39141414141414144,0.5066573230553609,Healthy Growth
ASIANPAINT,Mar 2015,10.481087036356959,16.47447668013221,30.09278785322649,43.468992248062015,0.08814846056516237,53.404761904761905,1.5273726722010321,723.0,0.8325157673440785,0.39141414141414144,0.5066573230553609,Healthy Growth
ASIANPAINT,Mar 2015,10.481087036356959,16.47447668013221,30.09278785322649,43.468992248062015,0.08814846056516237,53.404761904761905,1.5273726722010321,723.0,0.8325157673440785,0.39141414141414144,0.5066573230553609,Healthy Growth
ASIANPAINT,Mar 2016,12.634013033424427,19.09466750753276,27.632183908045977,39.79264018691589,0.04950191570881226,55.61224489795919,1.351548442087319,1377.0,1.2440377149195785,0.3860900579580918,0.7637271214642263,Healthy Growth
ASIANPAINT,Mar 2016,12.634013033424427,19.09466750753276,27.632183908045977,39.79264018691589,0.04950191570881226,55.61224489795919,1.351548442087319,1377.0,1.2440377149195785,0.3860900579580918,0.7637271214642263,Healthy Growth
ASIANPAINT,Mar 2016,12.634013033424427,19.09466750753276,27.632183908045977,39.79264018691589,0.04950191570881226,55.61224489795919,1.351548442087319,1377.0,1.2440377149195785,0.3860900579580918,0.7637271214642263,Healthy Growth
ASIANPAINT,Mar 2016,12.634013033424427,19.09466750753276,27.632183908045977,39.79264018691589,0.04950191570881226,55.61224489795919,1.351548442087319,1377.0,1.2440377149195785,0.3860900579580918,0.7637271214642263,Healthy Growth
ASIANPAINT,Mar 2017,13.384676669764971,19.87783826849024,26.512361914781696,36.67319941205292,0.07364544976328248,80.91891891891892,1.2141878274889157,846.0,0.7574404761904762,0.44597249508840864,0.41964285714285715,Healthy Growth
ASIANPAINT,Mar 2017,13.384676669764971,19.87783826849024,26.512361914781696,36.67319941205292,0.07364544976328248,80.91891891891892,1.2141878274889157,846.0,0.7574404761904762,0.44597249508840864,0.41964285714285715,Healthy Growth
ASIANPAINT,Mar 2017,13.384676669764971,19.87783826849024,26.512361914781696,36.67319941205292,0.07364544976328248,80.91891891891892,1.2141878274889157,846.0,0.7574404761904762,0.44597249508840864,0.41964285714285715,Healthy Growth
ASIANPAINT,Mar 2017,13.384676669764971,19.87783826849024,26.512361914781696,36.67319941205292,0.07364544976328248,80.91891891891892,1.2141878274889157,846.0,0.7574404761904762,0.44597249508840864,0.41964285714285715,Healthy Growth
ASIANPAINT,Mar 2018,12.469539375928678,19.043090638930163,24.94649227110583,35.826903723582696,0.0633769322235434,78.14634146341463,1.2224805638305603,557.0,1.0071496663489037,0.7363937529578798,0.26549094375595805,Healthy Growth
ASIANPAINT,Mar 2018,12.469539375928678,19.043090638930163,24.94649227110583,35.826903723582696,0.0633769322235434,78.14634146341463,1.2224805638305603,557.0,1.0071496663489037,0.7363937529578798,0.26549094375595805,Healthy Growth
ASIANPAINT,Mar 2018,12.469539375928678,19.043090638930163,24.94649227110583,35.826903723582696,0.0633769322235434,78.14634146341463,1.2224805638305603,557.0,1.0071496663489037,0.7363937529578798,0.26549094375595805,Healthy Growth
ASIANPAINT,Mar 2018,12.469539375928678,19.043090638930163,24.94649227110583,35.826903723582696,0.0633769322235434,78.14634146341463,1.2224805638305603,557.0,1.0071496663489037,0.7363937529578798,0.26549094375595805,Healthy Growth
ASIANPAINT,Mar 2019,11.476091476091476,19.56860706860707,23.3132720937599,34.89018626633305,0.13937282229965156,34.22727272727273,1.1840728660225244,1552.0,1.118659420289855,0.37165991902834006,0.7028985507246377,Healthy Growth
ASIANPAINT,Mar 2019,11.476091476091476,19.56860706860707,23.3132720937599,34.89018626633305,0.13937282229965156,34.22727272727273,1.1840728660225244,1552.0,1.118659420289855,0.37165991902834006,0.7028985507246377,Healthy Growth
ASIANPAINT,Mar 2019,11.476091476091476,19.56860706860707,23.3132720937599,34.89018626633305,0.13937282229965156,34.22727272727273,1.1840728660225244,1552.0,1.118659420289855,0.37165991902834006,0.7028985507246377,Healthy Growth
ASIANPAINT,Mar 2019,11.476091476091476,19.56860706860707,23.3132720937599,34.89018626633305,0.13937282229965156,34.22727272727273,1.1840728660225244,1552.0,1.118659420289855,0.37165991902834006,0.7028985507246377,Healthy Growth
